key,value
WRAP00872_149_0.114286,1.7912
WRAP00872_149_0.128571,1.7742
WRAP00872_149_0.13,1.7707
WRAP00872_149_0.135714,1.764
WRAP00872_149_0.142857,1.7564
WRAP00872_149_0.5,1.7302
WRAP00872_149_0.6875,1.7304
WRAP00872_149_0.75,1.7297
WRAP00872_149_0.8125,1.7292
WRAP00872_149_1.75,1.7278
WRAP00872_149_1.875,1.7272
WRAP00872_149_0.008125,1.7143
WRAP00872_149_0.055,1.7211
WRAP00872_149_0.055556,1.7215
WRAP00872_149_0.928571,1.7298
WRAP00872_149_2.25,1.7274
WRAP00872_149_3.5,1.7265
WRAP00872_149_3.571429,1.7269
WRAP00872_149_0.583333,1.7319
WRAP00872_149_0.777778,1.7306
WRAP00872_149_0.833333,1.7289
WRAP00872_149_0.044444,1.716
WRAP00872_149_0.05,1.7176
WRAP00872_149_0.714286,1.7305
WRAP00872_149_0.01375,1.7019
WRAP00872_149_1.833333,1.7276
WRAP00872_149_2.333333,1.727
WRAP00872_149_0.008889,1.7127
WRAP00872_149_0.0375,1.7052
WRAP00872_149_0.04,1.7095
WRAP00872_149_0.0425,1.7142
WRAP00872_149_0.642857,1.7292
WRAP00872_149_0.2,1.7297
WRAP00872_149_0.45,1.7314
WRAP00872_149_2.75,1.727
WRAP00872_149_0.061111,1.7293
WRAP00872_149_0.0875,1.7394
WRAP00872_149_0.11875,1.7866
WRAP00872_149_0.1625,1.7412
WRAP00872_149_650,1.7263
WRAP00872_149_0.027778,1.672
WRAP00872_149_200,1.726
WRAP00872_149_0.158333,1.745
WRAP00872_149_0.175,1.7361
WRAP00872_149_0.388889,1.733
WRAP00872_149_0.05625,1.7232
WRAP00872_149_0.058333,1.7268
WRAP00872_149_0.006875,1.7178
WRAP00872_149_0.425,1.7325
WRAP00872_149_1.8,1.7279
WRAP00872_149_0.019,1.6829
WRAP00872_149_0.02,1.6788
WRAP00872_149_0.018,1.6867
WRAP00872_149_0.015,1.6981
WRAP00872_149_0.04375,1.716
WRAP00872_149_0.111111,1.7934
WRAP00872_149_1.9,1.727
WRAP00872_149_0.416667,1.7331
WRAP00872_149_0.722222,1.7298
WRAP00872_149_0.916667,1.7306
WRAP00872_149_0.009,1.7121
WRAP00872_149_0.72222,1.7298
WRAP00872_149_2.166667,1.7271
WRAP00872_149_0.008,1.7146
WRAP00872_149_0.038889,1.7073
WRAP00872_149_0.007,1.7174
WRAP00872_149_0.041667,1.7123
WRAP00872_149_0.0055,1.7248
WRAP00872_149_0.571429,1.7298
WRAP00872_149_500,1.7262
WRAP00872_149_0.71429,1.7306
WRAP00872_155_0,1.7348
WRAP00872_155_0.03125,1.7095
WRAP00872_155_0.031667,1.7112
WRAP00872_155_0.033333,1.7159
WRAP00872_155_0.0625,1.743
WRAP00872_155_0.114286,1.8078
WRAP00872_155_0.128571,1.7911
WRAP00872_155_0.13,1.7875
WRAP00872_155_0.135714,1.7809
WRAP00872_155_0.142857,1.7737
WRAP00872_155_0.5,1.7481
WRAP00872_155_0.6875,1.7485
WRAP00872_155_0.75,1.7479
WRAP00872_155_0.8125,1.7474
WRAP00872_155_1.75,1.7464
WRAP00872_155_1.875,1.7459
WRAP00872_155_0.008125,1.7323
WRAP00872_155_0.055,1.7346
WRAP00872_155_0.055556,1.735
WRAP00872_155_0.928571,1.7481
WRAP00872_155_2.25,1.7461
WRAP00872_155_3.5,1.7453
WRAP00872_155_3.571429,1.7457
WRAP00872_155_0.583333,1.7499
WRAP00872_155_0.777778,1.7489
WRAP00872_155_0.833333,1.7471
WRAP00872_155_0.044444,1.7316
WRAP00872_155_0.05,1.7319
WRAP00872_155_0.714286,1.7487
WRAP00872_155_0.01375,1.7197
WRAP00872_155_1.833333,1.7462
WRAP00872_155_2.333333,1.7457
WRAP00872_155_0.008889,1.7307
WRAP00872_155_0.0375,1.7222
WRAP00872_155_0.04,1.7262
WRAP00872_155_0.0425,1.7305
WRAP00872_155_0.642857,1.7473
WRAP00872_155_0.2,1.7472
WRAP00872_155_0.45,1.7491
WRAP00872_155_2.75,1.7458
WRAP00872_155_0.061111,1.7426
WRAP00872_155_0.0875,1.7532
WRAP00872_155_0.11875,1.8033
WRAP00872_155_0.1625,1.7589
WRAP00872_155_650,1.7452
WRAP00872_155_0.027778,1.6884
WRAP00872_155_200,1.745
WRAP00872_155_0.158333,1.7628
WRAP00872_155_0.175,1.7536
WRAP00872_155_0.388889,1.7506
WRAP00872_155_0.05625,1.7367
WRAP00872_155_0.058333,1.7401
WRAP00872_155_0.006875,1.736
WRAP00872_155_0.425,1.7502
WRAP00872_155_1.8,1.7465
WRAP00872_155_0.019,1.6998
WRAP00872_155_0.02,1.6956
WRAP00872_155_0.018,1.7039
WRAP00872_155_0.015,1.7158
WRAP00872_155_0.04375,1.7318
WRAP00872_155_0.111111,1.81
WRAP00872_155_1.9,1.7456
WRAP00872_155_0.416667,1.7508
WRAP00872_155_0.722222,1.7479
WRAP00872_155_0.916667,1.7489
WRAP00872_155_0.009,1.7301
WRAP00872_155_0.72222,1.748
WRAP00872_155_2.166667,1.7458
WRAP00872_155_0.008,1.7327
WRAP00872_155_0.038889,1.7241
WRAP00872_155_0.007,1.7356
WRAP00872_155_0.041667,1.7287
WRAP00872_155_0.0055,1.7429
WRAP00872_155_0.571429,1.7477
WRAP00872_155_500,1.7452
WRAP00872_155_0.71429,1.7488
WRAP00872_161_0,1.6958
WRAP00872_161_0.03125,1.6636
WRAP00872_161_0.031667,1.6652
WRAP00872_161_0.033333,1.6696
WRAP00872_161_0.0625,1.6944
WRAP00872_161_0.114286,1.7694
WRAP00872_161_0.128571,1.752
WRAP00872_161_0.13,1.7483
WRAP00872_161_0.135714,1.7415
WRAP00872_161_0.142857,1.734
WRAP00872_161_0.5,1.7078
WRAP00872_161_0.6875,1.7087
WRAP00872_161_0.75,1.708
WRAP00872_161_0.8125,1.7075
WRAP00872_161_1.75,1.7069
WRAP00872_161_1.875,1.7063
WRAP00872_161_0.008125,1.6905
WRAP00872_161_0.055,1.6861
WRAP00872_161_0.055556,1.6864
WRAP00872_161_0.928571,1.7084
WRAP00872_161_2.25,1.7067
WRAP00872_161_3.5,1.7059
WRAP00872_161_3.571429,1.7063
WRAP00872_161_0.583333,1.7099
WRAP00872_161_0.777778,1.7091
WRAP00872_161_0.833333,1.7073
WRAP00872_161_0.044444,1.6839
WRAP00872_161_0.05,1.6835
WRAP00872_161_0.714286,1.7089
WRAP00872_161_0.01375,1.6775
WRAP00872_161_1.833333,1.7067
WRAP00872_161_2.333333,1.7062
WRAP00872_161_0.008889,1.6888
WRAP00872_161_0.0375,1.675
WRAP00872_161_0.04,1.6787
WRAP00872_161_0.0425,1.683
WRAP00872_161_0.642857,1.7073
WRAP00872_161_0.2,1.7044
WRAP00872_161_0.45,1.7088
WRAP00872_161_2.75,1.7063
WRAP00872_161_0.061111,1.6942
WRAP00872_161_0.0875,1.7056
WRAP00872_161_0.11875,1.765
WRAP00872_161_0.1625,1.7182
WRAP00872_161_650,1.7059
WRAP00872_161_0.027778,1.6431
WRAP00872_161_200,1.7056
WRAP00872_161_0.158333,1.7224
WRAP00872_161_0.175,1.7119
WRAP00872_161_0.388889,1.7101
WRAP00872_161_0.05625,1.688
WRAP00872_161_0.058333,1.6914
WRAP00872_161_0.006875,1.6944
WRAP00872_161_0.425,1.7099
WRAP00872_161_1.8,1.7071
WRAP00872_161_0.019,1.6567
WRAP00872_161_0.02,1.6521
WRAP00872_161_0.018,1.6609
WRAP00872_161_0.015,1.6735
WRAP00872_161_0.04375,1.6843
WRAP00872_161_0.111111,1.7718
WRAP00872_161_1.9,1.706
WRAP00872_161_0.416667,1.7105
WRAP00872_161_0.722222,1.708
WRAP00872_161_0.916667,1.7093
WRAP00872_161_0.009,1.6882
WRAP00872_161_0.72222,1.708
WRAP00872_161_2.166667,1.7062
WRAP00872_161_0.008,1.6909
WRAP00872_161_0.038889,1.6767
WRAP00872_161_0.007,1.694
WRAP00872_161_0.041667,1.6811
WRAP00872_161_0.0055,1.7018
WRAP00872_161_0.571429,1.7076
WRAP00872_161_500,1.7058
WRAP00872_161_0.71429,1.7089
WRAP00872_167_0,1.6759
WRAP00872_167_0.03125,1.6431
WRAP00872_167_0.031667,1.6447
WRAP00872_167_0.033333,1.6489
WRAP00872_167_0.0625,1.6731
WRAP00872_167_0.114286,1.7464
WRAP00872_167_0.128571,1.7296
WRAP00872_167_0.13,1.7261
WRAP00872_167_0.135714,1.7195
WRAP00872_167_0.142857,1.7124
WRAP00872_167_0.5,1.6873
WRAP00872_167_0.6875,1.6882
WRAP00872_167_0.75,1.6876
WRAP00872_167_0.8125,1.6871
WRAP00872_167_1.75,1.6865
WRAP00872_167_1.875,1.686
WRAP00872_167_0.008125,1.669
WRAP00872_167_0.055,1.6649
WRAP00872_167_0.055556,1.6652
WRAP00872_167_0.928571,1.6879
WRAP00872_167_2.25,1.6863
WRAP00872_167_3.5,1.6855
WRAP00872_167_3.571429,1.686
WRAP00872_167_0.583333,1.6893
WRAP00872_167_0.777778,1.6886
WRAP00872_167_0.833333,1.6869
WRAP00872_167_0.044444,1.6626
WRAP00872_167_0.05,1.6622
WRAP00872_167_0.714286,1.6884
WRAP00872_167_0.01375,1.6556
WRAP00872_167_1.833333,1.6863
WRAP00872_167_2.333333,1.6858
WRAP00872_167_0.008889,1.6671
WRAP00872_167_0.0375,1.6541
WRAP00872_167_0.04,1.6575
WRAP00872_167_0.0425,1.6616
WRAP00872_167_0.642857,1.6869
WRAP00872_167_0.2,1.6837
WRAP00872_167_0.45,1.6882
WRAP00872_167_2.75,1.686
WRAP00872_167_0.061111,1.6728
WRAP00872_167_0.0875,1.6845
WRAP00872_167_0.11875,1.7422
WRAP00872_167_0.1625,1.6972
WRAP00872_167_650,1.6855
WRAP00872_167_0.027778,1.6228
WRAP00872_167_200,1.6853
WRAP00872_167_0.158333,1.7012
WRAP00872_167_0.175,1.691
WRAP00872_167_0.388889,1.6895
WRAP00872_167_0.05625,1.6668
WRAP00872_167_0.058333,1.67
WRAP00872_167_0.006875,1.673
WRAP00872_167_0.425,1.6892
WRAP00872_167_1.8,1.6866
WRAP00872_167_0.019,1.6354
WRAP00872_167_0.02,1.6309
WRAP00872_167_0.018,1.6395
WRAP00872_167_0.015,1.6517
WRAP00872_167_0.04375,1.6629
WRAP00872_167_0.111111,1.7487
WRAP00872_167_1.9,1.6857
WRAP00872_167_0.416667,1.6899
WRAP00872_167_0.722222,1.6875
WRAP00872_167_0.916667,1.6888
WRAP00872_167_0.009,1.6665
WRAP00872_167_0.72222,1.6876
WRAP00872_167_2.166667,1.6859
WRAP00872_167_0.008,1.6694
WRAP00872_167_0.038889,1.6556
WRAP00872_167_0.007,1.6727
WRAP00872_167_0.041667,1.6598
WRAP00872_167_0.0055,1.6806
WRAP00872_167_0.571429,1.6871
WRAP00872_167_500,1.6855
WRAP00872_167_0.71429,1.6884
WRAP00872_173_0,1.697
WRAP00872_173_0.03125,1.6622
WRAP00872_173_0.031667,1.6638
WRAP00872_173_0.033333,1.6681
WRAP00872_173_0.0625,1.6899
WRAP00872_173_0.114286,1.7635
WRAP00872_173_0.128571,1.7472
WRAP00872_173_0.13,1.7437
WRAP00872_173_0.135714,1.7374
WRAP00872_173_0.142857,1.7306
WRAP00872_173_0.5,1.7073
WRAP00872_173_0.6875,1.7084
WRAP00872_173_0.75,1.7077
WRAP00872_173_0.8125,1.7072
WRAP00872_173_1.75,1.7068
WRAP00872_173_1.875,1.7063
WRAP00872_173_0.008125,1.6888
WRAP00872_173_0.055,1.6822
WRAP00872_173_0.055556,1.6825
WRAP00872_173_0.928571,1.7081
WRAP00872_173_2.25,1.7067
WRAP00872_173_3.5,1.706
WRAP00872_173_3.571429,1.7064
WRAP00872_173_0.583333,1.7094
WRAP00872_173_0.777778,1.7088
WRAP00872_173_0.833333,1.7071
WRAP00872_173_0.044444,1.6807
WRAP00872_173_0.05,1.6799
WRAP00872_173_0.714286,1.7085
WRAP00872_173_0.01375,1.675
WRAP00872_173_1.833333,1.7066
WRAP00872_173_2.333333,1.7062
WRAP00872_173_0.008889,1.6869
WRAP00872_173_0.0375,1.6729
WRAP00872_173_0.04,1.6758
WRAP00872_173_0.0425,1.6799
WRAP00872_173_0.642857,1.7069
WRAP00872_173_0.2,1.7031
WRAP00872_173_0.45,1.7081
WRAP00872_173_2.75,1.7064
WRAP00872_173_0.061111,1.6895
WRAP00872_173_0.0875,1.7014
WRAP00872_173_0.11875,1.7594
WRAP00872_173_0.1625,1.7161
WRAP00872_173_650,1.706
WRAP00872_173_0.027778,1.642
WRAP00872_173_200,1.7058
WRAP00872_173_0.158333,1.72
WRAP00872_173_0.175,1.7098
WRAP00872_173_0.388889,1.7093
WRAP00872_173_0.05625,1.684
WRAP00872_173_0.058333,1.687
WRAP00872_173_0.006875,1.6929
WRAP00872_173_0.425,1.709
WRAP00872_173_1.8,1.707
WRAP00872_173_0.019,1.6544
WRAP00872_173_0.02,1.6499
WRAP00872_173_0.018,1.6586
WRAP00872_173_0.015,1.671
WRAP00872_173_0.04375,1.6811
WRAP00872_173_0.111111,1.7656
WRAP00872_173_1.9,1.706
WRAP00872_173_0.416667,1.7098
WRAP00872_173_0.722222,1.7077
WRAP00872_173_0.916667,1.709
WRAP00872_173_0.009,1.6863
WRAP00872_173_0.72222,1.7077
WRAP00872_173_2.166667,1.7063
WRAP00872_173_0.008,1.6892
WRAP00872_173_0.038889,1.6743
WRAP00872_173_0.007,1.6925
WRAP00872_173_0.041667,1.6782
WRAP00872_173_0.0055,1.7003
WRAP00872_173_0.571429,1.7071
WRAP00872_173_500,1.706
WRAP00872_173_0.71429,1.7086
WRAP00872_179_0,1.7269
WRAP00872_179_0.03125,1.6883
WRAP00872_179_0.031667,1.6899
WRAP00872_179_0.033333,1.694
WRAP00872_179_0.0625,1.7132
WRAP00872_179_0.114286,1.79
WRAP00872_179_0.128571,1.7738
WRAP00872_179_0.13,1.7702
WRAP00872_179_0.135714,1.7638
WRAP00872_179_0.142857,1.7571
WRAP00872_179_0.5,1.7355
WRAP00872_179_0.6875,1.7369
WRAP00872_179_0.75,1.7363
WRAP00872_179_0.8125,1.7359
WRAP00872_179_1.75,1.7358
WRAP00872_179_1.875,1.7353
WRAP00872_179_0.008125,1.7163
WRAP00872_179_0.055,1.7058
WRAP00872_179_0.055556,1.7061
WRAP00872_179_0.928571,1.7368
WRAP00872_179_2.25,1.7357
WRAP00872_179_3.5,1.7351
WRAP00872_179_3.571429,1.7355
WRAP00872_179_0.583333,1.7379
WRAP00872_179_0.777778,1.7375
WRAP00872_179_0.833333,1.7357
WRAP00872_179_0.044444,1.7055
WRAP00872_179_0.05,1.7041
WRAP00872_179_0.714286,1.7371
WRAP00872_179_0.01375,1.7017
WRAP00872_179_1.833333,1.7356
WRAP00872_179_2.333333,1.7352
WRAP00872_179_0.008889,1.7143
WRAP00872_179_0.0375,1.6985
WRAP00872_179_0.04,1.7013
WRAP00872_179_0.0425,1.7049
WRAP00872_179_0.642857,1.7354
WRAP00872_179_0.2,1.7293
WRAP00872_179_0.45,1.7363
WRAP00872_179_2.75,1.7355
WRAP00872_179_0.061111,1.7131
WRAP00872_179_0.0875,1.7247
WRAP00872_179_0.11875,1.786
WRAP00872_179_0.1625,1.7425
WRAP00872_179_650,1.7352
WRAP00872_179_0.027778,1.6677
WRAP00872_179_200,1.7351
WRAP00872_179_0.158333,1.7466
WRAP00872_179_0.175,1.7362
WRAP00872_179_0.388889,1.7373
WRAP00872_179_0.05625,1.7075
WRAP00872_179_0.058333,1.7105
WRAP00872_179_0.006875,1.7205
WRAP00872_179_0.425,1.7372
WRAP00872_179_1.8,1.736
WRAP00872_179_0.019,1.6803
WRAP00872_179_0.02,1.6758
WRAP00872_179_0.018,1.6846
WRAP00872_179_0.015,1.6975
WRAP00872_179_0.04375,1.706
WRAP00872_179_0.111111,1.7921
WRAP00872_179_1.9,1.7349
WRAP00872_179_0.416667,1.738
WRAP00872_179_0.722222,1.7363
WRAP00872_179_0.916667,1.7378
WRAP00872_179_0.009,1.7137
WRAP00872_179_0.72222,1.7363
WRAP00872_179_2.166667,1.7353
WRAP00872_179_0.008,1.7167
WRAP00872_179_0.038889,1.6998
WRAP00872_179_0.007,1.7202
WRAP00872_179_0.041667,1.7032
WRAP00872_179_0.0055,1.7281
WRAP00872_179_0.571429,1.7354
WRAP00872_179_500,1.7352
WRAP00872_179_0.71429,1.7371
WRAP00872_185_0,1.7432
WRAP00872_185_0.03125,1.702
WRAP00872_185_0.031667,1.7036
WRAP00872_185_0.033333,1.7077
WRAP00872_185_0.0625,1.7252
WRAP00872_185_0.114286,1.8026
WRAP00872_185_0.128571,1.7867
WRAP00872_185_0.13,1.7831
WRAP00872_185_0.135714,1.7768
WRAP00872_185_0.142857,1.7703
WRAP00872_185_0.5,1.7505
WRAP00872_185_0.6875,1.752
WRAP00872_185_0.75,1.7515
WRAP00872_185_0.8125,1.7511
WRAP00872_185_1.75,1.7513
WRAP00872_185_1.875,1.7508
WRAP00872_185_0.008125,1.7305
WRAP00872_185_0.055,1.7179
WRAP00872_185_0.055556,1.7181
WRAP00872_185_0.928571,1.7521
WRAP00872_185_2.25,1.7513
WRAP00872_185_3.5,1.7507
WRAP00872_185_3.571429,1.7511
WRAP00872_185_0.583333,1.7529
WRAP00872_185_0.777778,1.7526
WRAP00872_185_0.833333,1.7509
WRAP00872_185_0.044444,1.7181
WRAP00872_185_0.05,1.7163
WRAP00872_185_0.714286,1.7523
WRAP00872_185_0.01375,1.7154
WRAP00872_185_1.833333,1.7511
WRAP00872_185_2.333333,1.7508
WRAP00872_185_0.008889,1.7285
WRAP00872_185_0.0375,1.7118
WRAP00872_185_0.04,1.7142
WRAP00872_185_0.0425,1.7177
WRAP00872_185_0.642857,1.7505
WRAP00872_185_0.2,1.7429
WRAP00872_185_0.45,1.7512
WRAP00872_185_2.75,1.751
WRAP00872_185_0.061111,1.725
WRAP00872_185_0.0875,1.7365
WRAP00872_185_0.11875,1.7986
WRAP00872_185_0.1625,1.7559
WRAP00872_185_650,1.7509
WRAP00872_185_0.027778,1.6812
WRAP00872_185_200,1.7507
WRAP00872_185_0.158333,1.7601
WRAP00872_185_0.175,1.7496
WRAP00872_185_0.388889,1.7521
WRAP00872_185_0.05625,1.7194
WRAP00872_185_0.058333,1.7224
WRAP00872_185_0.006875,1.7349
WRAP00872_185_0.425,1.7521
WRAP00872_185_1.8,1.7515
WRAP00872_185_0.019,1.6938
WRAP00872_185_0.02,1.6892
WRAP00872_185_0.018,1.6981
WRAP00872_185_0.015,1.7111
WRAP00872_185_0.04375,1.7186
WRAP00872_185_0.111111,1.8047
WRAP00872_185_1.9,1.7504
WRAP00872_185_0.416667,1.7528
WRAP00872_185_0.722222,1.7514
WRAP00872_185_0.916667,1.7531
WRAP00872_185_0.009,1.7278
WRAP00872_185_0.72222,1.7514
WRAP00872_185_2.166667,1.7508
WRAP00872_185_0.008,1.731
WRAP00872_185_0.038889,1.7129
WRAP00872_185_0.007,1.7345
WRAP00872_185_0.041667,1.7161
WRAP00872_185_0.0055,1.7426
WRAP00872_185_0.571429,1.7505
WRAP00872_185_500,1.7509
WRAP00872_185_0.71429,1.7523
WRAP00872_191_0,1.7515
WRAP00872_191_0.03125,1.7077
WRAP00872_191_0.031667,1.7092
WRAP00872_191_0.033333,1.7134
WRAP00872_191_0.0625,1.729
WRAP00872_191_0.114286,1.8075
WRAP00872_191_0.128571,1.7918
WRAP00872_191_0.13,1.7882
WRAP00872_191_0.135714,1.7819
WRAP00872_191_0.142857,1.7755
WRAP00872_191_0.5,1.7577
WRAP00872_191_0.6875,1.7593
WRAP00872_191_0.75,1.7588
WRAP00872_191_0.8125,1.7584
WRAP00872_191_1.75,1.7588
WRAP00872_191_1.875,1.7584
WRAP00872_191_0.008125,1.7369
WRAP00872_191_0.055,1.7218
WRAP00872_191_0.055556,1.7221
WRAP00872_191_0.928571,1.7595
WRAP00872_191_2.25,1.7589
WRAP00872_191_3.5,1.7583
WRAP00872_191_3.571429,1.7588
WRAP00872_191_0.583333,1.7601
WRAP00872_191_0.777778,1.76
WRAP00872_191_0.833333,1.7583
WRAP00872_191_0.044444,1.7227
WRAP00872_191_0.05,1.7206
WRAP00872_191_0.714286,1.7596
WRAP00872_191_0.01375,1.7213
WRAP00872_191_1.833333,1.7587
WRAP00872_191_2.333333,1.7584
WRAP00872_191_0.008889,1.7349
WRAP00872_191_0.0375,1.7172
WRAP00872_191_0.04,1.7193
WRAP00872_191_0.0425,1.7226
WRAP00872_191_0.642857,1.7577
WRAP00872_191_0.2,1.7486
WRAP00872_191_0.45,1.7582
WRAP00872_191_2.75,1.7587
WRAP00872_191_0.061111,1.7289
WRAP00872_191_0.0875,1.7401
WRAP00872_191_0.11875,1.8036
WRAP00872_191_0.1625,1.7613
WRAP00872_191_650,1.7587
WRAP00872_191_0.027778,1.687
WRAP00872_191_200,1.7585
WRAP00872_191_0.158333,1.7656
WRAP00872_191_0.175,1.7549
WRAP00872_191_0.388889,1.7591
WRAP00872_191_0.05625,1.7235
WRAP00872_191_0.058333,1.7264
WRAP00872_191_0.006875,1.7415
WRAP00872_191_0.425,1.7591
WRAP00872_191_1.8,1.7591
WRAP00872_191_0.019,1.6994
WRAP00872_191_0.02,1.6948
WRAP00872_191_0.018,1.7037
WRAP00872_191_0.015,1.717
WRAP00872_191_0.04375,1.7234
WRAP00872_191_0.111111,1.8097
WRAP00872_191_1.9,1.758
WRAP00872_191_0.416667,1.7598
WRAP00872_191_0.722222,1.7587
WRAP00872_191_0.916667,1.7605
WRAP00872_191_0.009,1.7342
WRAP00872_191_0.72222,1.7587
WRAP00872_191_2.166667,1.7584
WRAP00872_191_0.008,1.7375
WRAP00872_191_0.038889,1.7181
WRAP00872_191_0.007,1.7411
WRAP00872_191_0.041667,1.721
WRAP00872_191_0.0055,1.7493
WRAP00872_191_0.571429,1.7576
WRAP00872_191_500,1.7587
WRAP00872_191_0.71429,1.7596
WRAP00872_197_0,1.7681
WRAP00872_197_0.03125,1.7214
WRAP00872_197_0.031667,1.7229
WRAP00872_197_0.033333,1.727
WRAP00872_197_0.0625,1.7405
WRAP00872_197_0.114286,1.8203
WRAP00872_197_0.128571,1.8047
WRAP00872_197_0.13,1.8011
WRAP00872_197_0.135714,1.7949
WRAP00872_197_0.142857,1.7886
WRAP00872_197_0.5,1.7728
WRAP00872_197_0.6875,1.7746
WRAP00872_197_0.75,1.7742
WRAP00872_197_0.8125,1.7738
WRAP00872_197_1.75,1.7746
WRAP00872_197_1.875,1.7741
WRAP00872_197_0.008125,1.7516
WRAP00872_197_0.055,1.7336
WRAP00872_197_0.055556,1.7338
WRAP00872_197_0.928571,1.775
WRAP00872_197_2.25,1.7747
WRAP00872_197_3.5,1.7742
WRAP00872_197_3.571429,1.7747
WRAP00872_197_0.583333,1.7753
WRAP00872_197_0.777778,1.7753
WRAP00872_197_0.833333,1.7736
WRAP00872_197_0.044444,1.7354
WRAP00872_197_0.05,1.7327
WRAP00872_197_0.714286,1.7749
WRAP00872_197_0.01375,1.7353
WRAP00872_197_1.833333,1.7745
WRAP00872_197_2.333333,1.7742
WRAP00872_197_0.008889,1.7494
WRAP00872_197_0.0375,1.7305
WRAP00872_197_0.04,1.7325
WRAP00872_197_0.0425,1.7355
WRAP00872_197_0.642857,1.773
WRAP00872_197_0.2,1.7616
WRAP00872_197_0.45,1.7732
WRAP00872_197_2.75,1.7745
WRAP00872_197_0.061111,1.7405
WRAP00872_197_0.0875,1.7512
WRAP00872_197_0.11875,1.8166
WRAP00872_197_0.1625,1.7743
WRAP00872_197_650,1.7747
WRAP00872_197_0.027778,1.7003
WRAP00872_197_200,1.7745
WRAP00872_197_0.158333,1.7788
WRAP00872_197_0.175,1.768
WRAP00872_197_0.388889,1.7739
WRAP00872_197_0.05625,1.7352
WRAP00872_197_0.058333,1.738
WRAP00872_197_0.006875,1.7564
WRAP00872_197_0.425,1.7741
WRAP00872_197_1.8,1.7748
WRAP00872_197_0.019,1.7128
WRAP00872_197_0.02,1.7081
WRAP00872_197_0.018,1.7172
WRAP00872_197_0.015,1.7308
WRAP00872_197_0.04375,1.736
WRAP00872_197_0.111111,1.8226
WRAP00872_197_1.9,1.7738
WRAP00872_197_0.416667,1.7747
WRAP00872_197_0.722222,1.774
WRAP00872_197_0.916667,1.776
WRAP00872_197_0.009,1.7488
WRAP00872_197_0.72222,1.774
WRAP00872_197_2.166667,1.7742
WRAP00872_197_0.008,1.7521
WRAP00872_197_0.038889,1.7313
WRAP00872_197_0.007,1.7559
WRAP00872_197_0.041667,1.7339
WRAP00872_197_0.0055,1.7642
WRAP00872_197_0.571429,1.7727
WRAP00872_197_500,1.7746
WRAP00872_197_0.71429,1.7749
WRAP00872_203_0,1.7811
WRAP00872_203_0.03125,1.7319
WRAP00872_203_0.031667,1.7335
WRAP00872_203_0.033333,1.7375
WRAP00872_203_0.0625,1.7489
WRAP00872_203_0.114286,1.8295
WRAP00872_203_0.128571,1.8141
WRAP00872_203_0.13,1.8105
WRAP00872_203_0.135714,1.8043
WRAP00872_203_0.142857,1.7982
WRAP00872_203_0.5,1.7844
WRAP00872_203_0.6875,1.7865
WRAP00872_203_0.75,1.786
WRAP00872_203_0.8125,1.7857
WRAP00872_203_1.75,1.7868
WRAP00872_203_1.875,1.7864
WRAP00872_203_0.008125,1.7628
WRAP00872_203_0.055,1.7425
WRAP00872_203_0.055556,1.7426
WRAP00872_203_0.928571,1.7871
WRAP00872_203_2.25,1.787
WRAP00872_203_3.5,1.7866
WRAP00872_203_3.571429,1.7871
WRAP00872_203_0.583333,1.787
WRAP00872_203_0.777778,1.7872
WRAP00872_203_0.833333,1.7856
WRAP00872_203_0.044444,1.7448
WRAP00872_203_0.05,1.7418
WRAP00872_203_0.714286,1.7868
WRAP00872_203_0.01375,1.746
WRAP00872_203_1.833333,1.7867
WRAP00872_203_2.333333,1.7865
WRAP00872_203_0.008889,1.7605
WRAP00872_203_0.0375,1.7407
WRAP00872_203_0.04,1.7424
WRAP00872_203_0.0425,1.7451
WRAP00872_203_0.642857,1.7848
WRAP00872_203_0.2,1.7711
WRAP00872_203_0.45,1.7846
WRAP00872_203_2.75,1.7868
WRAP00872_203_0.061111,1.7492
WRAP00872_203_0.0875,1.7594
WRAP00872_203_0.11875,1.826
WRAP00872_203_0.1625,1.784
WRAP00872_203_650,1.7872
WRAP00872_203_0.027778,1.7107
WRAP00872_203_200,1.787
WRAP00872_203_0.158333,1.7885
WRAP00872_203_0.175,1.7776
WRAP00872_203_0.388889,1.7853
WRAP00872_203_0.05625,1.7439
WRAP00872_203_0.058333,1.7467
WRAP00872_203_0.006875,1.7676
WRAP00872_203_0.425,1.7855
WRAP00872_203_1.8,1.7871
WRAP00872_203_0.019,1.7231
WRAP00872_203_0.02,1.7184
WRAP00872_203_0.018,1.7277
WRAP00872_203_0.015,1.7414
WRAP00872_203_0.04375,1.7457
WRAP00872_203_0.111111,1.8318
WRAP00872_203_1.9,1.7861
WRAP00872_203_0.416667,1.7861
WRAP00872_203_0.722222,1.7859
WRAP00872_203_0.916667,1.7881
WRAP00872_203_0.009,1.7598
WRAP00872_203_0.72222,1.7859
WRAP00872_203_2.166667,1.7865
WRAP00872_203_0.008,1.7633
WRAP00872_203_0.038889,1.7414
WRAP00872_203_0.007,1.7671
WRAP00872_203_0.041667,1.7437
WRAP00872_203_0.0055,1.7755
WRAP00872_203_0.571429,1.7844
WRAP00872_203_500,1.7872
WRAP00872_203_0.71429,1.7868
WRAP00872_209_0,1.7947
WRAP00872_209_0.03125,1.7429
WRAP00872_209_0.031667,1.7445
WRAP00872_209_0.033333,1.7485
