key,value
WRAP00870_E04_95,0
WRAP00870_E04_96,0
WRAP00870_E04_97,0
WRAP00870_E04_98,0
WRAP00870_E04_99,0
WRAP00870_F01_100,50
WRAP00870_F01_101,50
WRAP00870_F01_102,50
WRAP00870_F01_103,50
WRAP00870_F01_104,50
WRAP00870_F01_105,50
WRAP00870_F01_106,50
WRAP00870_F01_107,50
WRAP00870_F01_108,50
WRAP00870_F01_109,50
WRAP00870_F01_110,50
WRAP00870_F01_111,50
WRAP00870_F01_112,50
WRAP00870_F01_113,50
WRAP00870_F01_114,50
WRAP00870_F01_115,50
WRAP00870_F01_116,50
WRAP00870_F01_117,50
WRAP00870_F01_118,50
WRAP00870_F01_119,50
WRAP00870_F01_120,50
WRAP00870_F01_20,50
WRAP00870_F01_21,50
WRAP00870_F01_22,50
WRAP00870_F01_23,50
WRAP00870_F01_24,50
WRAP00870_F01_25,50
WRAP00870_F01_26,50
WRAP00870_F01_27,50
WRAP00870_F01_28,50
WRAP00870_F01_29,55
WRAP00870_F01_30,60
WRAP00870_F01_31,85
WRAP00870_F01_32,90
WRAP00870_F01_33,77
WRAP00870_F01_34,65
WRAP00870_F01_35,52
WRAP00870_F01_36,50
WRAP00870_F01_37,50
WRAP00870_F01_38,50
WRAP00870_F01_39,50
WRAP00870_F01_40,50
WRAP00870_F01_41,50
WRAP00870_F01_42,50
WRAP00870_F01_43,50
WRAP00870_F01_44,50
WRAP00870_F01_45,50
WRAP00870_F01_46,50
WRAP00870_F01_47,50
WRAP00870_F01_48,50
WRAP00870_F01_49,50
WRAP00870_F01_50,50
WRAP00870_F01_51,50
WRAP00870_F01_52,50
WRAP00870_F01_53,50
WRAP00870_F01_54,50
WRAP00870_F01_55,50
WRAP00870_F01_56,50
WRAP00870_F01_57,50
WRAP00870_F01_58,50
WRAP00870_F01_59,50
WRAP00870_F01_60,50
WRAP00870_F01_61,50
WRAP00870_F01_62,50
WRAP00870_F01_63,50
WRAP00870_F01_64,50
WRAP00870_F01_65,50
WRAP00870_F01_66,50
WRAP00870_F01_67,50
WRAP00870_F01_68,50
WRAP00870_F01_69,50
WRAP00870_F01_70,50
WRAP00870_F01_71,50
WRAP00870_F01_72,50
WRAP00870_F01_73,50
WRAP00870_F01_74,50
WRAP00870_F01_75,50
WRAP00870_F01_76,50
WRAP00870_F01_77,50
WRAP00870_F01_78,50
WRAP00870_F01_79,50
WRAP00870_F01_80,50
WRAP00870_F01_81,50
WRAP00870_F01_82,50
WRAP00870_F01_83,50
WRAP00870_F01_84,50
WRAP00870_F01_85,50
WRAP00870_F01_86,50
WRAP00870_F01_87,50
WRAP00870_F01_88,50
WRAP00870_F01_89,50
WRAP00870_F01_90,50
WRAP00870_F01_91,50
WRAP00870_F01_92,50
WRAP00870_F01_93,50
WRAP00870_F01_94,50
WRAP00870_F01_95,50
WRAP00870_F01_96,50
WRAP00870_F01_97,50
WRAP00870_F01_98,50
WRAP00870_F01_99,50
WRAP00870_F02_100,50
WRAP00870_F02_101,50
WRAP00870_F02_102,50
WRAP00870_F02_103,50
WRAP00870_F02_104,50
WRAP00870_F02_105,50
WRAP00870_F02_106,50
WRAP00870_F02_107,50
WRAP00870_F02_108,50
WRAP00870_F02_109,50
WRAP00870_F02_110,50
WRAP00870_F02_111,50
WRAP00870_F02_112,50
WRAP00870_F02_113,50
WRAP00870_F02_114,50
WRAP00870_F02_115,50
WRAP00870_F02_116,50
WRAP00870_F02_117,50
WRAP00870_F02_118,50
WRAP00870_F02_119,50
WRAP00870_F02_120,50
WRAP00870_F02_20,50
WRAP00870_F02_21,50
WRAP00870_F02_22,50
WRAP00870_F02_23,50
WRAP00870_F02_24,50
WRAP00870_F02_25,50
WRAP00870_F02_26,50
WRAP00870_F02_27,50
WRAP00870_F02_28,50
WRAP00870_F02_29,55
WRAP00870_F02_30,60
WRAP00870_F02_31,85
WRAP00870_F02_32,98
WRAP00870_F02_33,90
WRAP00870_F02_34,77
WRAP00870_F02_35,65
WRAP00870_F02_36,60
WRAP00870_F02_37,55
WRAP00870_F02_38,50
WRAP00870_F02_39,50
WRAP00870_F02_40,50
WRAP00870_F02_41,50
WRAP00870_F02_42,50
WRAP00870_F02_43,50
WRAP00870_F02_44,50
WRAP00870_F02_45,50
WRAP00870_F02_46,50
WRAP00870_F02_47,50
WRAP00870_F02_48,50
WRAP00870_F02_49,50
WRAP00870_F02_50,50
WRAP00870_F02_51,50
WRAP00870_F02_52,50
WRAP00870_F02_53,50
WRAP00870_F02_54,50
WRAP00870_F02_55,50
WRAP00870_F02_56,50
WRAP00870_F02_57,50
WRAP00870_F02_58,50
WRAP00870_F02_59,50
WRAP00870_F02_60,50
WRAP00870_F02_61,50
WRAP00870_F02_62,50
WRAP00870_F02_63,50
WRAP00870_F02_64,50
WRAP00870_F02_65,50
WRAP00870_F02_66,50
WRAP00870_F02_67,50
WRAP00870_F02_68,50
WRAP00870_F02_69,50
WRAP00870_F02_70,50
WRAP00870_F02_71,50
WRAP00870_F02_72,50
WRAP00870_F02_73,50
WRAP00870_F02_74,50
WRAP00870_F02_75,50
WRAP00870_F02_76,50
WRAP00870_F02_77,50
WRAP00870_F02_78,50
WRAP00870_F02_79,50
WRAP00870_F02_80,50
WRAP00870_F02_81,50
WRAP00870_F02_82,50
WRAP00870_F02_83,50
WRAP00870_F02_84,50
WRAP00870_F02_85,50
WRAP00870_F02_86,50
WRAP00870_F02_87,50
WRAP00870_F02_88,50
WRAP00870_F02_89,50
WRAP00870_F02_90,50
WRAP00870_F02_91,50
WRAP00870_F02_92,50
WRAP00870_F02_93,50
WRAP00870_F02_94,50
WRAP00870_F02_95,50
WRAP00870_F02_96,50
WRAP00870_F02_97,50
WRAP00870_F02_98,50
WRAP00870_F02_99,50
WRAP00870_F03_100,50
WRAP00870_F03_101,50
WRAP00870_F03_102,50
WRAP00870_F03_103,50
WRAP00870_F03_104,50
WRAP00870_F03_105,50
WRAP00870_F03_106,50
WRAP00870_F03_107,50
WRAP00870_F03_108,50
WRAP00870_F03_109,50
WRAP00870_F03_110,50
WRAP00870_F03_111,50
WRAP00870_F03_112,50
WRAP00870_F03_113,50
WRAP00870_F03_114,50
WRAP00870_F03_115,50
WRAP00870_F03_116,50
WRAP00870_F03_117,50
WRAP00870_F03_118,50
WRAP00870_F03_119,50
WRAP00870_F03_120,50
WRAP00870_F03_20,50
WRAP00870_F03_21,50
WRAP00870_F03_22,50
WRAP00870_F03_23,50
WRAP00870_F03_24,50
WRAP00870_F03_25,50
WRAP00870_F03_26,50
WRAP00870_F03_27,50
WRAP00870_F03_28,50
WRAP00870_F03_29,50
WRAP00870_F03_30,50
WRAP00870_F03_31,50
WRAP00870_F03_32,53
WRAP00870_F03_33,55
WRAP00870_F03_34,58
WRAP00870_F03_35,60
WRAP00870_F03_36,85
WRAP00870_F03_37,98
WRAP00870_F03_38,90
WRAP00870_F03_39,82
WRAP00870_F03_40,73
WRAP00870_F03_41,65
WRAP00870_F03_42,57
WRAP00870_F03_43,50
WRAP00870_F03_44,50
WRAP00870_F03_45,50
WRAP00870_F03_46,50
WRAP00870_F03_47,50
WRAP00870_F03_48,50
WRAP00870_F03_49,50
WRAP00870_F03_50,50
WRAP00870_F03_51,50
WRAP00870_F03_52,50
WRAP00870_F03_53,50
WRAP00870_F03_54,50
WRAP00870_F03_55,50
WRAP00870_F03_56,50
WRAP00870_F03_57,50
WRAP00870_F03_58,50
WRAP00870_F03_59,50
WRAP00870_F03_60,50
WRAP00870_F03_61,50
WRAP00870_F03_62,50
WRAP00870_F03_63,50
WRAP00870_F03_64,50
WRAP00870_F03_65,50
WRAP00870_F03_66,50
WRAP00870_F03_67,50
WRAP00870_F03_68,50
WRAP00870_F03_69,50
WRAP00870_F03_70,50
WRAP00870_F03_71,50
WRAP00870_F03_72,50
WRAP00870_F03_73,50
WRAP00870_F03_74,50
WRAP00870_F03_75,50
WRAP00870_F03_76,50
WRAP00870_F03_77,50
WRAP00870_F03_78,50
WRAP00870_F03_79,50
WRAP00870_F03_80,50
WRAP00870_F03_81,50
WRAP00870_F03_82,50
WRAP00870_F03_83,50
WRAP00870_F03_84,50
WRAP00870_F03_85,50
WRAP00870_F03_86,50
WRAP00870_F03_87,50
WRAP00870_F03_88,50
WRAP00870_F03_89,50
WRAP00870_F03_90,50
WRAP00870_F03_91,50
WRAP00870_F03_92,50
WRAP00870_F03_93,50
WRAP00870_F03_94,50
WRAP00870_F03_95,50
WRAP00870_F03_96,50
WRAP00870_F03_97,50
WRAP00870_F03_98,50
WRAP00870_F03_99,50
WRAP00870_F04_100,50
WRAP00870_F04_101,50
WRAP00870_F04_102,50
WRAP00870_F04_103,50
WRAP00870_F04_104,50
WRAP00870_F04_105,50
WRAP00870_F04_106,50
WRAP00870_F04_107,50
WRAP00870_F04_108,50
WRAP00870_F04_109,50
WRAP00870_F04_110,50
WRAP00870_F04_111,50
WRAP00870_F04_112,50
WRAP00870_F04_113,50
WRAP00870_F04_114,50
WRAP00870_F04_115,50
WRAP00870_F04_116,50
WRAP00870_F04_117,50
WRAP00870_F04_118,50
WRAP00870_F04_119,50
WRAP00870_F04_120,50
WRAP00870_F04_20,50
WRAP00870_F04_21,50
WRAP00870_F04_22,50
WRAP00870_F04_23,50
WRAP00870_F04_24,50
WRAP00870_F04_25,50
WRAP00870_F04_26,50
WRAP00870_F04_27,50
WRAP00870_F04_28,50
WRAP00870_F04_29,50
WRAP00870_F04_30,51
WRAP00870_F04_31,54
WRAP00870_F04_32,57
WRAP00870_F04_33,60
WRAP00870_F04_34,73
WRAP00870_F04_35,85
WRAP00870_F04_36,90
WRAP00870_F04_37,84
WRAP00870_F04_38,77
WRAP00870_F04_39,71
WRAP00870_F04_40,65
WRAP00870_F04_41,50
WRAP00870_F04_42,50
WRAP00870_F04_43,50
WRAP00870_F04_44,50
WRAP00870_F04_45,50
WRAP00870_F04_46,50
WRAP00870_F04_47,50
WRAP00870_F04_48,50
WRAP00870_F04_49,50
WRAP00870_F04_50,50
WRAP00870_F04_51,50
WRAP00870_F04_52,50
WRAP00870_F04_53,50
WRAP00870_F04_54,50
WRAP00870_F04_55,50
WRAP00870_F04_56,50
WRAP00870_F04_57,50
WRAP00870_F04_58,50
WRAP00870_F04_59,50
WRAP00870_F04_60,50
WRAP00870_F04_61,50
WRAP00870_F04_62,50
WRAP00870_F04_63,50
WRAP00870_F04_64,50
WRAP00870_F04_65,50
WRAP00870_F04_66,50
WRAP00870_F04_67,50
WRAP00870_F04_68,50
WRAP00870_F04_69,50
WRAP00870_F04_70,50
WRAP00870_F04_71,50
WRAP00870_F04_72,50
WRAP00870_F04_73,50
WRAP00870_F04_74,50
WRAP00870_F04_75,50
WRAP00870_F04_76,50
WRAP00870_F04_77,50
WRAP00870_F04_78,50
WRAP00870_F04_79,50
WRAP00870_F04_80,50
WRAP00870_F04_81,50
WRAP00870_F04_82,50
WRAP00870_F04_83,50
WRAP00870_F04_84,50
WRAP00870_F04_85,50
WRAP00870_F04_86,50
WRAP00870_F04_87,50
WRAP00870_F04_88,50
WRAP00870_F04_89,50
WRAP00870_F04_90,50
WRAP00870_F04_91,50
WRAP00870_F04_92,50
WRAP00870_F04_93,50
WRAP00870_F04_94,50
WRAP00870_F04_95,50
WRAP00870_F04_96,50
WRAP00870_F04_97,50
WRAP00870_F04_98,50
WRAP00870_F04_99,50
WRAP00870_F05_100,50
WRAP00870_F05_101,50
WRAP00870_F05_102,50
WRAP00870_F05_103,50
WRAP00870_F05_104,50
WRAP00870_F05_105,50
WRAP00870_F05_106,50
WRAP00870_F05_107,50
WRAP00870_F05_108,50
WRAP00870_F05_109,50
WRAP00870_F05_110,50
WRAP00870_F05_111,50
WRAP00870_F05_112,50
WRAP00870_F05_113,50
WRAP00870_F05_114,50
WRAP00870_F05_115,50
WRAP00870_F05_116,50
WRAP00870_F05_117,50
WRAP00870_F05_118,50
WRAP00870_F05_119,50
WRAP00870_F05_120,50
WRAP00870_F05_20,50
WRAP00870_F05_21,50
WRAP00870_F05_22,50
WRAP00870_F05_23,50
WRAP00870_F05_24,50
WRAP00870_F05_25,50
WRAP00870_F05_26,50
WRAP00870_F05_27,50
WRAP00870_F05_28,50
WRAP00870_F05_29,50
WRAP00870_F05_30,50
WRAP00870_F05_31,52
WRAP00870_F05_32,55
WRAP00870_F05_33,57
WRAP00870_F05_34,60
WRAP00870_F05_35,85
WRAP00870_F05_36,98
WRAP00870_F05_37,90
WRAP00870_F05_38,82
WRAP00870_F05_39,73
WRAP00870_F05_40,65
WRAP00870_F05_41,57
WRAP00870_F05_42,50
WRAP00870_F05_43,50
WRAP00870_F05_44,50
WRAP00870_F05_45,50
WRAP00870_F05_46,50
WRAP00870_F05_47,50
WRAP00870_F05_48,50
WRAP00870_F05_49,50
WRAP00870_F05_50,50
WRAP00870_F05_51,50
WRAP00870_F05_52,50
WRAP00870_F05_53,50
WRAP00870_F05_54,50
WRAP00870_F05_55,50
WRAP00870_F05_56,50
WRAP00870_F05_57,50
WRAP00870_F05_58,50
WRAP00870_F05_59,50
WRAP00870_F05_60,50
WRAP00870_F05_61,50
WRAP00870_F05_62,50
WRAP00870_F05_63,50
WRAP00870_F05_64,50
WRAP00870_F05_65,50
WRAP00870_F05_66,50
WRAP00870_F05_67,50
WRAP00870_F05_68,50
WRAP00870_F05_69,50
WRAP00870_F05_70,50
WRAP00870_F05_71,50
WRAP00870_F05_72,50
WRAP00870_F05_73,50
WRAP00870_F05_74,50
WRAP00870_F05_75,50
WRAP00870_F05_76,50
WRAP00870_F05_77,50
WRAP00870_F05_78,50
WRAP00870_F05_79,50
WRAP00870_F05_80,50
WRAP00870_F05_81,50
WRAP00870_F05_82,50
WRAP00870_F05_83,50
WRAP00870_F05_84,50
WRAP00870_F05_85,50
WRAP00870_F05_86,50
WRAP00870_F05_87,50
WRAP00870_F05_88,50
WRAP00870_F05_89,50
WRAP00870_F05_90,50
WRAP00870_F05_91,50
WRAP00870_F05_92,50
WRAP00870_F05_93,50
WRAP00870_F05_94,50
WRAP00870_F05_95,50
WRAP00870_F05_96,50
WRAP00870_F05_97,50
WRAP00870_F05_98,50
WRAP00870_F05_99,50
WRAP00870_F06_100,50
WRAP00870_F06_101,50
WRAP00870_F06_102,50
WRAP00870_F06_103,50
WRAP00870_F06_104,50
WRAP00870_F06_105,50
WRAP00870_F06_106,50
WRAP00870_F06_107,50
WRAP00870_F06_108,50
WRAP00870_F06_109,50
WRAP00870_F06_110,50
WRAP00870_F06_111,50
WRAP00870_F06_112,50
WRAP00870_F06_113,50
WRAP00870_F06_114,50
WRAP00870_F06_115,50
WRAP00870_F06_116,50
WRAP00870_F06_117,50
WRAP00870_F06_118,50
WRAP00870_F06_119,50
WRAP00870_F06_120,50
WRAP00870_F06_20,50
WRAP00870_F06_21,50
WRAP00870_F06_22,50
WRAP00870_F06_23,50
WRAP00870_F06_24,50
WRAP00870_F06_25,50
WRAP00870_F06_26,50
WRAP00870_F06_27,50
WRAP00870_F06_28,50
WRAP00870_F06_29,50
WRAP00870_F06_30,50
WRAP00870_F06_31,52
WRAP00870_F06_32,55
WRAP00870_F06_33,57
WRAP00870_F06_34,60
WRAP00870_F06_35,73
WRAP00870_F06_36,85
WRAP00870_F06_37,90
WRAP00870_F06_38,82
WRAP00870_F06_39,73
WRAP00870_F06_40,65
WRAP00870_F06_41,57
WRAP00870_F06_42,50
WRAP00870_F06_43,50
WRAP00870_F06_44,50
WRAP00870_F06_45,50
WRAP00870_F06_46,50
WRAP00870_F06_47,50
WRAP00870_F06_48,50
WRAP00870_F06_49,50
WRAP00870_F06_50,50
WRAP00870_F06_51,50
WRAP00870_F06_52,50
WRAP00870_F06_53,50
WRAP00870_F06_54,50
WRAP00870_F06_55,50
WRAP00870_F06_56,50
WRAP00870_F06_57,50
WRAP00870_F06_58,50
WRAP00870_F06_59,50
WRAP00870_F06_60,50
WRAP00870_F06_61,50
WRAP00870_F06_62,50
WRAP00870_F06_63,50
WRAP00870_F06_64,50
WRAP00870_F06_65,50
WRAP00870_F06_66,50
WRAP00870_F06_67,50
WRAP00870_F06_68,50
WRAP00870_F06_69,50
WRAP00870_F06_70,50
WRAP00870_F06_71,50
WRAP00870_F06_72,50
WRAP00870_F06_73,50
WRAP00870_F06_74,50
WRAP00870_F06_75,50
WRAP00870_F06_76,50
WRAP00870_F06_77,50
WRAP00870_F06_78,50
WRAP00870_F06_79,50
WRAP00870_F06_80,50
WRAP00870_F06_81,50
WRAP00870_F06_82,50
WRAP00870_F06_83,50
WRAP00870_F06_84,50
WRAP00870_F06_85,50
WRAP00870_F06_86,50
WRAP00870_F06_87,50
WRAP00870_F06_88,50
WRAP00870_F06_89,50
WRAP00870_F06_90,50
WRAP00870_F06_91,50
WRAP00870_F06_92,50
WRAP00870_F06_93,50
WRAP00870_F06_94,50
WRAP00870_F06_95,50
WRAP00870_F06_96,50
WRAP00870_F06_97,50
WRAP00870_F06_98,50
WRAP00870_F06_99,50
WRAP00870_F07_100,50
WRAP00870_F07_101,50
WRAP00870_F07_102,50
WRAP00870_F07_103,50
WRAP00870_F07_104,50
WRAP00870_F07_105,50
WRAP00870_F07_106,50
WRAP00870_F07_107,50
WRAP00870_F07_108,50
WRAP00870_F07_109,50
WRAP00870_F07_110,50
WRAP00870_F07_111,50
WRAP00870_F07_112,50
WRAP00870_F07_113,50
WRAP00870_F07_114,50
WRAP00870_F07_115,50
WRAP00870_F07_116,50
WRAP00870_F07_117,50
WRAP00870_F07_118,50
WRAP00870_F07_119,50
WRAP00870_F07_120,50
WRAP00870_F07_20,50
WRAP00870_F07_21,50
WRAP00870_F07_22,50
WRAP00870_F07_23,50
WRAP00870_F07_24,50
WRAP00870_F07_25,50
WRAP00870_F07_26,50
WRAP00870_F07_27,50
WRAP00870_F07_28,50
WRAP00870_F07_29,50
WRAP00870_F07_30,51
WRAP00870_F07_31,54
WRAP00870_F07_32,57
WRAP00870_F07_33,60
WRAP00870_F07_34,73
WRAP00870_F07_35,85
WRAP00870_F07_36,90
WRAP00870_F07_37,82
WRAP00870_F07_38,73
WRAP00870_F07_39,65
WRAP00870_F07_40,59
WRAP00870_F07_41,54
WRAP00870_F07_42,50
WRAP00870_F07_43,50
WRAP00870_F07_44,50
WRAP00870_F07_45,50
WRAP00870_F07_46,50
WRAP00870_F07_47,50
WRAP00870_F07_48,50
WRAP00870_F07_49,50
WRAP00870_F07_50,50
WRAP00870_F07_51,50
WRAP00870_F07_52,50
WRAP00870_F07_53,50
WRAP00870_F07_54,50
WRAP00870_F07_55,50
WRAP00870_F07_56,50
WRAP00870_F07_57,50
WRAP00870_F07_58,50
WRAP00870_F07_59,50
WRAP00870_F07_60,50
WRAP00870_F07_61,50
WRAP00870_F07_62,50
WRAP00870_F07_63,50
WRAP00870_F07_64,50
WRAP00870_F07_65,50
WRAP00870_F07_66,50
WRAP00870_F07_67,50
WRAP00870_F07_68,50
WRAP00870_F07_69,50
WRAP00870_F07_70,50
WRAP00870_F07_71,50
WRAP00870_F07_72,50
WRAP00870_F07_73,50
WRAP00870_F07_74,50
WRAP00870_F07_75,50
WRAP00870_F07_76,50
WRAP00870_F07_77,50
WRAP00870_F07_78,50
WRAP00870_F07_79,50
WRAP00870_F07_80,50
WRAP00870_F07_81,50
WRAP00870_F07_82,50
WRAP00870_F07_83,50
WRAP00870_F07_84,50
WRAP00870_F07_85,50
WRAP00870_F07_86,50
WRAP00870_F07_87,50
WRAP00870_F07_88,50
WRAP00870_F07_89,50
WRAP00870_F07_90,50
WRAP00870_F07_91,50
WRAP00870_F07_92,50
WRAP00870_F07_93,50
WRAP00870_F07_94,50
WRAP00870_F07_95,50
WRAP00870_F07_96,50
WRAP00870_F07_97,50
WRAP00870_F07_98,50
WRAP00870_F07_99,50
WRAP00870_F08_100,50
WRAP00870_F08_101,50
WRAP00870_F08_102,50
WRAP00870_F08_103,50
WRAP00870_F08_104,50
WRAP00870_F08_105,50
WRAP00870_F08_106,50
WRAP00870_F08_107,50
WRAP00870_F08_108,50
WRAP00870_F08_109,50
WRAP00870_F08_110,50
WRAP00870_F08_111,50
WRAP00870_F08_112,50
WRAP00870_F08_113,50
WRAP00870_F08_114,50
WRAP00870_F08_115,50
WRAP00870_F08_116,50
WRAP00870_F08_117,50
WRAP00870_F08_118,50
WRAP00870_F08_119,50
WRAP00870_F08_120,50
WRAP00870_F08_20,50
WRAP00870_F08_21,50
WRAP00870_F08_22,50
WRAP00870_F08_23,50
WRAP00870_F08_24,50
WRAP00870_F08_25,50
WRAP00870_F08_26,50
WRAP00870_F08_27,50
WRAP00870_F08_28,50
WRAP00870_F08_29,50
WRAP00870_F08_30,53
WRAP00870_F08_31,57
WRAP00870_F08_32,60
WRAP00870_F08_33,73
WRAP00870_F08_34,85
WRAP00870_F08_35,90
WRAP00870_F08_36,82
WRAP00870_F08_37,73
WRAP00870_F08_38,65
WRAP00870_F08_39,59
WRAP00870_F08_40,52
WRAP00870_F08_41,50
WRAP00870_F08_42,50
WRAP00870_F08_43,50
WRAP00870_F08_44,50
WRAP00870_F08_45,50
WRAP00870_F08_46,50
WRAP00870_F08_47,50
WRAP00870_F08_48,50
WRAP00870_F08_49,50
WRAP00870_F08_50,50
WRAP00870_F08_51,50
WRAP00870_F08_52,50
WRAP00870_F08_53,50
WRAP00870_F08_54,50
WRAP00870_F08_55,50
WRAP00870_F08_56,50
WRAP00870_F08_57,50
WRAP00870_F08_58,50
WRAP00870_F08_59,50
WRAP00870_F08_60,50
WRAP00870_F08_61,50
WRAP00870_F08_62,50
WRAP00870_F08_63,50
WRAP00870_F08_64,50
WRAP00870_F08_65,50
WRAP00870_F08_66,50
WRAP00870_F08_67,50
WRAP00870_F08_68,50
WRAP00870_F08_69,50
WRAP00870_F08_70,50
WRAP00870_F08_71,50
WRAP00870_F08_72,50
WRAP00870_F08_73,50
WRAP00870_F08_74,50
WRAP00870_F08_75,50
WRAP00870_F08_76,50
WRAP00870_F08_77,50
WRAP00870_F08_78,50
WRAP00870_F08_79,50
WRAP00870_F08_80,50
WRAP00870_F08_81,50
WRAP00870_F08_82,50
WRAP00870_F08_83,50
WRAP00870_F08_84,50
WRAP00870_F08_85,50
WRAP00870_F08_86,50
WRAP00870_F08_87,50
WRAP00870_F08_88,50
WRAP00870_F08_89,50
WRAP00870_F08_90,50
WRAP00870_F08_91,50
WRAP00870_F08_92,50
WRAP00870_F08_93,50
WRAP00870_F08_94,50
WRAP00870_F08_95,50
WRAP00870_F08_96,50
WRAP00870_F08_97,50
WRAP00870_F08_98,50
WRAP00870_F08_99,50
WRAP00870_F09_100,50
WRAP00870_F09_101,50
WRAP00870_F09_102,50
WRAP00870_F09_103,50
WRAP00870_F09_104,50
WRAP00870_F09_105,50
WRAP00870_F09_106,50
WRAP00870_F09_107,50
WRAP00870_F09_108,50
WRAP00870_F09_109,50
WRAP00870_F09_110,50
WRAP00870_F09_111,50
WRAP00870_F09_112,50
WRAP00870_F09_113,50
WRAP00870_F09_114,50
WRAP00870_F09_115,50
WRAP00870_F09_116,50
WRAP00870_F09_117,50
WRAP00870_F09_118,50
WRAP00870_F09_119,50
WRAP00870_F09_120,50
WRAP00870_F09_20,50
WRAP00870_F09_21,50
WRAP00870_F09_22,50
WRAP00870_F09_23,50
WRAP00870_F09_24,50
WRAP00870_F09_25,50
WRAP00870_F09_26,50
WRAP00870_F09_27,50
WRAP00870_F09_28,50
WRAP00870_F09_29,50
WRAP00870_F09_30,51
WRAP00870_F09_31,54
WRAP00870_F09_32,57
WRAP00870_F09_33,60
WRAP00870_F09_34,73
WRAP00870_F09_35,85
WRAP00870_F09_36,90
WRAP00870_F09_37,82
WRAP00870_F09_38,81
WRAP00870_F09_39,65
WRAP00870_F09_40,59
WRAP00870_F09_41,52
WRAP00870_F09_42,50
WRAP00870_F09_43,50
WRAP00870_F09_44,50
WRAP00870_F09_45,50
WRAP00870_F09_46,50
WRAP00870_F09_47,50
WRAP00870_F09_48,50
WRAP00870_F09_49,50
WRAP00870_F09_50,50
WRAP00870_F09_51,50
WRAP00870_F09_52,50
WRAP00870_F09_53,50
WRAP00870_F09_54,50
WRAP00870_F09_55,50
WRAP00870_F09_56,50
WRAP00870_F09_57,50
WRAP00870_F09_58,50
WRAP00870_F09_59,50
WRAP00870_F09_60,50
WRAP00870_F09_61,50
WRAP00870_F09_62,50
WRAP00870_F09_63,50
WRAP00870_F09_64,50
WRAP00870_F09_65,50
WRAP00870_F09_66,50
WRAP00870_F09_67,50
WRAP00870_F09_68,50
WRAP00870_F09_69,50
WRAP00870_F09_70,50
WRAP00870_F09_71,50
WRAP00870_F09_72,50
WRAP00870_F09_73,50
WRAP00870_F09_74,50
WRAP00870_F09_75,50
WRAP00870_F09_76,50
WRAP00870_F09_77,50
WRAP00870_F09_78,50
WRAP00870_F09_79,50
WRAP00870_F09_80,50
WRAP00870_F09_81,50
WRAP00870_F09_82,50
WRAP00870_F09_83,50
WRAP00870_F09_84,50
WRAP00870_F09_85,50
WRAP00870_F09_86,50
WRAP00870_F09_87,50
WRAP00870_F09_88,50
WRAP00870_F09_89,50
WRAP00870_F09_90,50
WRAP00870_F09_91,50
WRAP00870_F09_92,50
WRAP00870_F09_93,50
WRAP00870_F09_94,50
WRAP00870_F09_95,50
WRAP00870_F09_96,50
WRAP00870_F09_97,50
WRAP00870_F09_98,50
WRAP00870_F09_99,50
WRAP00870_F10_100,50
WRAP00870_F10_101,50
WRAP00870_F10_102,50
WRAP00870_F10_103,50
WRAP00870_F10_104,50
WRAP00870_F10_105,50
WRAP00870_F10_106,50
WRAP00870_F10_107,50
WRAP00870_F10_108,50
WRAP00870_F10_109,50
WRAP00870_F10_110,50
WRAP00870_F10_111,50
WRAP00870_F10_112,50
WRAP00870_F10_113,50
WRAP00870_F10_114,50
WRAP00870_F10_115,50
WRAP00870_F10_116,50
WRAP00870_F10_117,50
WRAP00870_F10_118,50
WRAP00870_F10_119,50
WRAP00870_F10_120,50
WRAP00870_F10_20,50
WRAP00870_F10_21,50
WRAP00870_F10_22,50
WRAP00870_F10_23,50
WRAP00870_F10_24,50
WRAP00870_F10_25,50
WRAP00870_F10_26,50
WRAP00870_F10_27,50
WRAP00870_F10_28,50
WRAP00870_F10_29,50
WRAP00870_F10_30,53
WRAP00870_F10_31,57
WRAP00870_F10_32,60
WRAP00870_F10_33,73
WRAP00870_F10_34,85
WRAP00870_F10_35,98
WRAP00870_F10_36,90
WRAP00870_F10_37,77
WRAP00870_F10_38,65
WRAP00870_F10_39,59
WRAP00870_F10_40,54
WRAP00870_F10_41,50
WRAP00870_F10_42,50
WRAP00870_F10_43,50
WRAP00870_F10_44,50
WRAP00870_F10_45,50
WRAP00870_F10_46,50
WRAP00870_F10_47,50
WRAP00870_F10_48,50
WRAP00870_F10_49,50
WRAP00870_F10_50,50
WRAP00870_F10_51,50
WRAP00870_F10_52,50
WRAP00870_F10_53,50
WRAP00870_F10_54,50
WRAP00870_F10_55,50
WRAP00870_F10_56,50
WRAP00870_F10_57,50
WRAP00870_F10_58,50
WRAP00870_F10_59,50
WRAP00870_F10_60,50
WRAP00870_F10_61,50
WRAP00870_F10_62,50
WRAP00870_F10_63,50
WRAP00870_F10_64,50
WRAP00870_F10_65,50
WRAP00870_F10_66,50
WRAP00870_F10_67,50
WRAP00870_F10_68,50
WRAP00870_F10_69,50
WRAP00870_F10_70,50
WRAP00870_F10_71,50
WRAP00870_F10_72,50
WRAP00870_F10_73,50
WRAP00870_F10_74,50
WRAP00870_F10_75,50
WRAP00870_F10_76,50
WRAP00870_F10_77,50
WRAP00870_F10_78,50
WRAP00870_F10_79,50
WRAP00870_F10_80,50
WRAP00870_F10_81,50
WRAP00870_F10_82,50
WRAP00870_F10_83,50
